Title,IMDB Rating,Genre
The Heartbreak Kid,5.8,"Comedy, Romance"
The Help,8.0,Drama
The Heretics,4.7,"Fantasy, Horror, Thriller"
The Heyday of the Insensitive Bastards,4.4,"Comedy, Drama"
The Highwaymen,6.9,"Biography, Crime, Drama"
The History of Future Folk,7.1,"Comedy, Music, Sci-Fi"
The Holiday Calendar,5.7,"Drama, Fantasy, Romance"
The Hollow Point,5.4,"Crime, Drama, Thriller"
The Holy Man,7.8,"Action, Drama, Sport"
The House Next Door,6.8,Horror
The Hows of Us,7.3,"Drama, Romance"
The Humanity Bureau,4.6,"Sci-Fi, Thriller"
The Hummingbird Project,6.2,"Drama, Thriller"
The Hundred-Foot Journey,7.3,"Comedy, Drama"
The Hurricane Heist,5.1,"Action, Adventure, Crime"
The Hurt Business,6.5,"Documentary, Sport"
The Imaginarium of Doctor Parnassus,6.8,"Adventure, Comedy, Fantasy"
"Signed, Sealed, Delivered: The Impossible Dream",7.8,Drama
The Incident,5.7,"Horror, Thriller"
The Incredible Jessica James,6.5,Comedy
The Indian in the Cupboard,6.0,"Drama, Family, Fantasy"
The Influence,N/A,"Short, Thriller"
The Informant!,6.4,"Biography, Comedy, Crime"
The Intent,4.4,"Crime, Drama"
The Intent 2: The Come Up,3.9,Crime
The Interview,6.5,"Action, Adventure, Comedy"
The Invention of Lying,6.4,"Comedy, Fantasy, Romance"
The Invitation,6.6,"Drama, Mystery, Thriller"
The Irishman,7.8,"Biography, Crime, Drama"
The Iron Lady,6.4,"Biography, Drama"
The Island,6.8,"Action, Sci-Fi, Thriller"
The Jane Austen Book Club,6.8,"Comedy, Drama, Romance"
The Journey Is the Destination,6.3,Drama
The Karate Kid,7.3,"Action, Drama, Family"
The Keeping Hours,6.4,"Drama, Fantasy, Horror"
The Killer,4.7,"Action, Crime, Drama"
The Killing of a Sacred Deer,7.0,"Drama, Horror, Mystery"
The Kindergarten Teacher,6.7,"Drama, Thriller"
The King,7.2,"Biography, Drama, History"
The King's Speech,8.0,"Biography, Drama, History"
The Kissing Booth,6.0,"Comedy, Romance"
The Kissing Booth 2,5.7,"Comedy, Romance"
The Kite,N/A,Short
The Knight Before Christmas,5.6,"Adventure, Comedy, Drama"
The Lake House,6.8,"Drama, Fantasy, Romance"
The Lamb,5.7,"Adventure, Comedy, Western"
The Land,6.5,Drama
The Land of Steady Habits,6.2,"Comedy, Drama"
The Land of the Enlightened,7.1,"Documentary, Drama, War"
The Larva Island Movie,5.1,"Animation, Adventure, Comedy"
The Last Airbender,4.0,"Action, Adventure, Family"
The Last Boy Scout,7.0,"Action, Comedy, Crime"
The Last Days of American Crime,3.7,"Action, Crime, Drama"
The Last Days of Chez Nous,6.6,"Comedy, Drama, Romance"
The Last Exorcism,5.7,"Horror, Mystery, Thriller"
The Last Face,5.0,"Drama, Romance, War"
The Last Hour,7.5,"Crime, Drama, Mystery"
The Last Laugh,5.6,Comedy
The Last Man on the Moon,7.4,"Documentary, Adventure, Biography"
The Last Shaman,6.6,"Documentary, Adventure, Drama"
The Last Summer,5.6,"Comedy, Romance"
The Last Thing He Wanted,4.3,"Crime, Drama, Thriller"
The Last Whistle,5.1,"Drama, Sport"
The Late Bloomer,5.2,"Comedy, Drama, Romance"
The Laundromat,6.3,"Comedy, Crime, Drama"
The Legacy of a Whitetail Deer Hunter,5.5,"Comedy, Drama"
The Legend of Bhagat Singh,8.1,"Action, Biography, Drama"
The Legend of Michael Mishra,4.4,"Comedy, Drama"
The Letter Reader,6.8,"Short, Drama"
The Lift Boy,7.2,"Comedy, Drama"
The Little Hours,5.8,"Comedy, Romance"
The Little Mermaid,7.6,"Animation, Family, Fantasy"
The Little Prince,6.5,"Family, Fantasy, Musical"
The Little Vampire,5.8,"Adventure, Comedy, Family"
The Lives Of Others,N/A,"Animation, Short"
The Lobster,7.2,"Comedy, Drama, Romance"
The Lodgers,5.1,"Drama, Horror, Mystery"
The Long Dumb Road,6.1,Comedy
The Longest Yard,6.4,"Comedy, Crime, Sport"
The Longshots,5.5,"Biography, Comedy, Drama"
The Lord of the Rings: The Return of the King,8.9,"Action, Adventure, Drama"
The Lord of the Rings: The Two Towers,8.7,"Action, Adventure, Drama"
The Lost Brother,6.4,"Comedy, Drama"
The Lost Husband,6.1,"Drama, Romance"
The Lost Okoroshi,5.5,"Action, Adventure, Drama"
The Love Affair,6.3,"Drama, Romance"
The Love Guru,3.8,"Comedy, Romance, Sport"
The Lovebirds,6.1,"Action, Comedy, Crime"
The Lovers,6.1,"Comedy, Drama, Romance"
The Lynx,N/A,"Short, Comedy, Sci-Fi"
Rasputin: The Mad Monk,6.2,"Biography, Drama, Horror"
The Magic Pill,7.1,Documentary
The Magic School Bus Rides Again in the Zone,6.1,"Animation, Adventure, Comedy, Family"
The Magic School Bus Rides Again: Kids in Space,6.2,"Animation, Adventure, Comedy"
The Magic School Bus Rides Again: The Frizz Connection,5.1,"Animation, Short, Adventure"
The Main Event,5.6,"Comedy, Romance, Sport"
The Man Who Would Be Polka King,6.2,"Documentary, Crime, Music"
The Mansion,5.0,Thriller
The Married Couples,8.1,Comedy
The Mars Generation,6.4,Documentary
The Mask of Zorro,6.8,"Action, Adventure, Comedy"
The Massively Mixed-Up Middle School Mystery,7.2,"Comedy, Mystery"
The Master,7.2,Drama
The Match,6.3,"Comedy, Romance, Sport"
The Matrix,8.7,"Action, Sci-Fi"
The Matrix Reloaded,7.2,"Action, Sci-Fi"
The Matrix Revolutions,6.8,"Action, Sci-Fi"
The Maus,4.7,"Drama, Fantasy, Horror"
"The Mayo Clinic, Faith, Hope and Science",7.9,"Documentary, History"
The Mayor,5.6,Comedy
The Memory of Water,N/A,"Short, Drama"
The Men Who Stare at Goats,6.2,"Comedy, War"
The Meyerowitz Stories (New and Selected),6.9,"Comedy, Drama"
The Midas Touch,4.3,Comedy
The Midnight Sky,5.6,"Drama, Fantasy, Sci-Fi"
The Millions,5.5,"Comedy, Thriller"
The Mire,8.2,"Short, Drama, Thriller"
The Mirror Boy,4.9,"Adventure, Drama, Fantasy"
The Mistress,6.4,Drama
The Model,5.8,Drama
The Monster,5.4,"Drama, Fantasy, Horror"
The Monster of Mangatiti,6.2,"Documentary, Biography, Crime, Drama, Thriller"
The Most Hated Woman in America,6.1,"Biography, Drama, History"
The Motive,N/A,Thriller
The Muppets,7.1,"Adventure, Comedy, Family"
The Naked Gun: From the Files of Police Squad!,7.6,"Comedy, Crime"
The Natural,7.5,"Drama, Sport"
The New Romantic,5.7,"Comedy, Drama, Romance"
The Next Karate Kid,4.5,"Action, Drama, Family"
The Night Clerk,5.5,"Crime, Drama, Mystery"
The Night Comes for Us,7.0,"Action, Thriller"
The Nut Job,5.7,"Animation, Adventure, Comedy"
The Nutcracker and the Four Realms,5.6,"Adventure, Family, Fantasy"
The Occupant,7.8,Mystery
The Old Guard,6.7,"Action, Adventure, Fantasy"
The One I Love,7.1,"Comedy, Drama, Romance"
The Open House,3.2,"Horror, Thriller"
The Original Kings of Comedy,6.8,"Comedy, Documentary"
The Other,6.9,"Drama, Horror, Mystery"
The Other Guys,6.7,"Action, Comedy, Crime"
"The Other One: The Long, Strange Trip of Bob Weir",7.3,"Documentary, Biography, Music"
The Other Side of the Wind,6.8,Drama
The Ottoman Lieutenant,6.5,"Drama, War"
The Outcasts,5.5,Comedy
The Outpost,6.8,"Action, Drama, History"
The Outsider,7.7,"Crime, Drama, Fantasy"
The Package,5.5,"Comedy, Thriller"
The Panti Sisters,5.5,Comedy
The Paramedic Chronicles: Season Three,N/A,"Short, Comedy"
The Parole Officer,6.4,"Comedy, Crime"
The Pass,6.5,"Drama, Romance"
The Peacemaker,6.0,"Action, Thriller"
The Pelican Brief,6.6,"Crime, Drama, Mystery"
The Perfect Date,5.8,"Comedy, Romance"
The Perfect Picture: Ten Years Later,6.0,"Comedy, Romance"
The Perfection,6.2,"Drama, Horror, Music"
The Perks of Being a Wallflower,7.9,"Drama, Romance"
The Phantom of the Opera,7.2,"Drama, Musical, Romance"
The Physician,7.2,"Adventure, Drama, History"
The Pink Panther,5.7,"Adventure, Comedy, Crime"
The Pirate Fairy,6.6,"Animation, Adventure, Family, Fantasy"
The Pirates of Somalia,6.8,"Biography, Drama"
The Pirates! Band of Misfits: Starz/Encore Special,6.9,Animation
The Pixar Story,7.8,Documentary
The Place Beyond the Pines,7.3,"Crime, Drama, Thriller"
The Plan,7.1,Thriller
The Player,7.5,"Comedy, Crime, Drama"
The Players,3.3,Short
The Polar Express,6.6,"Animation, Adventure, Comedy"
The Polka King,5.9,"Biography, Comedy, Drama"
The Price of Success,N/A,"Short, Drama"
The Prince,4.6,"Action, Thriller"
The Prince,4.6,"Action, Thriller"
The Princess and the Frog,7.1,"Animation, Adventure, Comedy"
The Princess Switch: Switched Again,5.4,"Comedy, Drama, Family"
The Prison,N/A,"Short, Drama"
The Professor and the Madman,7.3,"Biography, Drama"
The Prom,5.9,"Comedy, Drama, Musical"
The Promise,6.0,"Action, Adventure, Drama"
The Pursuit,6.2,Documentary
The Pursuit of Happyness,8.0,"Biography, Drama"
The Push,6.8,"Short, Thriller"
The Rainmaker,7.2,"Crime, Drama, Thriller"
The Real Miyagi,7.1,"Documentary, Action, Biography"
The Rebound,6.3,"Comedy, Romance"
The Red Sea Diving Resort,6.6,"Drama, History, Thriller"
The Rehearsal,5.7,Drama
The Reliant,3.6,Action
The Rezort,5.3,"Horror, Sci-Fi, Thriller"
The Ridiculous 6,4.8,"Action, Adventure, Comedy"
The Right One,5.1,"Comedy, Romance"
The Ring,7.1,"Horror, Mystery"
The Riot Club,6.0,"Drama, Thriller"
The Ritual,6.3,"Horror, Mystery, Thriller"
The River Thief,5.3,"Action, Adventure, Crime"
The River Wild,6.4,"Adventure, Crime, Thriller"
The Roommate,4.8,Thriller
The Rope Curse 2,4.8,Horror
The Rover,6.4,"Action, Crime, Drama"
The Royal Bengal Tiger,6.9,Thriller
The Royal Hibiscus Hotel,5.5,"Comedy, Romance"
The Rugrats Movie,5.9,"Animation, Adventure, Comedy"
The Rum Diary,6.2,"Comedy, Drama"
The Runaways,6.5,"Biography, Drama, Music"
The Runner,4.7,Drama
The Russian Revolution,6.5,"Documentary, History"
Taboo American Style 1: The Ruthless Beginning,7.1,"Adult, Drama, Romance"
The Ryan White Story,7.3,"Biography, Drama"
The Saint,6.2,"Action, Adventure, Romance"
The Salvation,6.7,"Action, Drama, Thriller"
The Sapphires,7.0,"Biography, Comedy, Drama"
The Score,6.8,"Action, Crime, Drama"
The Sea of Trees,6.1,"Drama, Fantasy, Mystery"
The Secret Life of Pets 2,6.5,"Animation, Adventure, Comedy"
The Set Up,4.9,"Action, Drama, Thriller"
The Shaukeens,4.9,Comedy
The Short Game,7.3,"Documentary, Sport"
The Show,5.8,"Drama, Fantasy"
The Siege of Jadotville,7.2,"Action, Drama, History"
The Signal,6.1,"Drama, Mystery, Sci-Fi"
The Silence,5.3,"Drama, Horror, Sci-Fi"
The Silent War,7.3,Documentary
The Sinking of Van Der Wijck,7.6,"Drama, Romance"
The Sky Is Pink,7.6,"Drama, Romance"
The Sleepover,5.7,"Action, Adventure, Comedy"
The Smurfs,5.4,"Animation, Adventure, Comedy"
The Smurfs 2,5.3,"Animation, Adventure, Comedy"
The Social Dilemma,7.6,"Documentary, Drama"
The Social Network,7.7,"Biography, Drama"
The Son,7.5,"Drama, Western"
The Space Between Us,6.4,"Drama, Romance, Sci-Fi"
The Spectacular Now,7.1,"Comedy, Drama, Romance"
The Spiderwick Chronicles,6.5,"Action, Adventure, Drama"
The Spiral,6.0,"Crime, Drama, Mystery"
The Spy Next Door,5.5,"Action, Comedy, Family"
The Square,7.2,"Comedy, Drama"
The Squid and the Whale,7.3,"Comedy, Drama"
The Stand at Paxton County,6.4,"Drama, Thriller"
The Stanford Prison Experiment,6.9,"Biography, Drama, History"
The Stolen,5.3,"Action, Adventure, Drama"
The Student,4.4,Thriller
The Suit,7.5,"Short, Drama"
The Super,5.5,"Horror, Thriller"
The Super Parental Guardians,4.4,Comedy
The Take,7.8,"Crime, Drama, Thriller"
The Taking of Pelham 123,6.4,"Action, Crime, Thriller"
The Talented Mr. Ripley,7.4,"Crime, Drama, Thriller"
The Tenth Man,7.0,"Drama, War"
The Texas Chainsaw Massacre,6.2,"Crime, Horror"
The Theory of Everything,7.7,"Biography, Drama, Romance"
The Third Party,6.1,"Comedy, Romance"
The Tiger Hunter,6.0,Comedy
The Tigers of Scotland,6.6,Documentary
The Time Machine,6.0,"Action, Adventure, Sci-Fi"
The Time Traveler's Wife,7.1,"Comedy, Drama, Fantasy"
The Titan,4.8,"Drama, Mystery, Romance"
The Tourist,6.0,"Action, Thriller"
The Trap,7.3,"Adventure, Drama, Romance"
The Trial,6.0,"Drama, Thriller"
The Trial of the Chicago 7,7.8,"Drama, History, Thriller"
The Tribe,7.6,"Drama, Romance, Sci-Fi"
The Tribes of Palos Verdes,5.8,Drama
The Trigger Effect,5.7,"Drama, Thriller"
The Trip to Spain,6.6,"Adventure, Comedy, Drama"
The Trust,5.4,"Crime, Thriller"
The Truth About Alcohol,6.8,"Short, Family"
The Tuxedo,5.4,"Action, Comedy, Sci-Fi"
The Twelve,N/A,Crime
The Two Popes,7.6,"Comedy, Drama"
The Ugly Truth,6.4,"Comedy, Romance"
The Underclass,6.4,Drama
The unknown girl,N/A,"Short, Drama"
The Unknown Known,7.1,"Documentary, Biography, History"
The Unmarried Wife,6.0,"Drama, Romance"
The Untold Tales of Armistead Maupin,7.0,Documentary
The Vanished,7.3,"Short, Thriller"
The Vatican Tapes,4.8,"Horror, Thriller"
The Vault,4.9,"Crime, Horror, Mystery"
The Victims' Game,7.4,"Crime, Drama, Thriller"
The Violin Player,6.9,"Drama, Music"
The Wandering Earth 2,N/A,Sci-Fi
The Warning,2.9,Horror
The Water Diviner,7.0,"Drama, History, War"
Starz Special: The Water Horse: Legend of the Deep,6.6,Adventure
The Waterboy,6.1,"Comedy, Sport"
The Wedding Party,4.8,Comedy
The Wedding Party 2: Destination Dubai,4.7,Comedy
The Week Of,5.2,Comedy
The Willoughbys,6.4,"Animation, Adventure, Comedy"
The Wishing Tree,6.2,Family
The Witch,5.3,"Short, Drama, Mystery"
The Witch Files,4.6,"Horror, Thriller"
The Witness Who Didn't See Anything,8.3,Comedy
The Workshop,4.3,Documentary
The World Is Not Enough,6.4,"Action, Adventure, Crime"
The World Is Yours,7.1,Short
The World We Make,5.2,Drama
The Worthy,5.1,"Action, Adventure, Family"
The Wrong Babysitter,3.6,Thriller
The Wrong Missy,5.7,"Comedy, Romance"
The Young Messiah,5.7,"Drama, Fantasy"
The Young Offenders,7.1,"Adventure, Comedy, Crime"
The Zoya Factor,4.2,"Comedy, Drama, Romance"
Theater of Life,6.6,Documentary
Theeram,6.4,"Drama, Romance"
"Thelonious Monk: Straight, No Chaser",7.6,"Documentary, Biography, Music"
Then Came You,7.0,"Adventure, Comedy, Drama"
Theo Von: No Offense,5.6,"Documentary, Comedy"
There Will Be Blood,8.2,Drama
There's Something in the Water,6.7,Documentary
They Are Everywhere,5.8,Music
Black Hollywood: 'They've Gotta Have Us',7.7,Documentary
"Thi Mai, rumbo a Vietnam",6.0,"Comedy, Family"
Thiago Ventura: Pokas,6.8,Comedy
Thithi,8.2,Drama
Thomas and Friends: Thomas's Snowy Surprise,6.0,Family
Thong Dee Fun Khao,5.7,Action
Thor: Ragnarok,7.9,"Action, Adventure, Comedy"
Thor: Tales of Asgard,6.3,"Animation, Action, Adventure, Fantasy, Sci-Fi"
Thorne: Sleepyhead,6.8,"Crime, Drama, Mystery"
Thottappan,7.0,Drama
Three,4.9,"Drama, Romance, Thriller"
Three Words to Forever,7.3,"Comedy, Drama, Family"
Thriller,8.2,"Crime, Drama, Horror"
Thug Life,2.5,"Action, Crime"
Thumper,5.9,"Crime, Drama, Thriller"
Thunderbolt,6.5,"Crime, Drama, Film-Noir"
Tiffany Haddish: Black Mitzvah,6.2,Comedy
Tiffany Haddish: She Ready! From the Hood to Hollywood,6.7,Comedy
Tig,7.4,Documentary
Tig Notaro: Happy To Be Here,6.7,Comedy
Tiger,7.8,"Documentary, Biography, Sport"
Tigertail,6.5,Drama
Tik Tok,N/A,"Short, Comedy, Musical"
Tikli and Laxmi Bomb,7.8,Drama
Til Death Do Us Part,4.6,Thriller
Tim Allen: Men Are Pigs,6.2,"Documentary, Comedy"
Tim Minchin So F**king Rock,8.1,"Comedy, Music"
Time Out,6.0,"Drama, Family, Music"
Time Please,7.1,Romance
Time Share,5.7,"Comedy, Family, Romance"
Time Trap,6.3,"Action, Adventure, Mystery"
Tinker Bell and the Legend of the NeverBeast,7.2,"Animation, Adventure, Family, Fantasy"
Tinker Tailor Soldier Spy,7.1,"Drama, Mystery, Thriller"
To All the Boys: P.S. I Still Love You,6.0,"Comedy, Drama, Romance"
To and from New York,5.6,"Drama, Romance"
To Each Her Own,5.8,"Drama, Romance"
To the Bone,6.8,Drama
Three Paths to the Lake,6.6,Drama
Toast of London,8.2,Comedy
Toc Toc,6.8,Comedy
Todd Barry: Spicy Honey,6.8,Comedy
Todd Glass: Act Happy,5.0,Comedy
Todd Glass: Stand-Up Special,6.2,Comedy
Todo sobre el asado,6.5,Documentary
Toilet - Ek Prem Katha,7.2,"Comedy, Drama"
Toll Booth,8.2,"Short, Comedy, Horror"
Tom Papa: Live in New York City,7.2,Comedy
Tom Papa: You're Doing Great!,7.2,Comedy
Tom Segura: Ball Hog,7.3,Comedy
Tom Segura: Completely Normal,7.8,"Documentary, Comedy"
Tom Segura: Disgraceful,7.6,"Documentary, Comedy"
Tom Segura: Mostly Stories,7.6,Comedy
Tomorrow Never Dies,6.5,"Action, Adventure, Thriller"
Tony Parker: The Final Shot,6.7,"Documentary, Biography, Sport"
Tony Robbins: I Am Not Your Guru,6.7,Documentary
Too Young the Hero,6.9,"Biography, Drama, War"
Tootsies & the Fake,5.8,Comedy
Torbaaz,6.7,"Action, Drama, Sport"
Toro,5.9,"Action, Adventure, Crime"
Tortilla Soup,6.7,"Comedy, Romance, Drama"
Total Frat Movie,4.3,Comedy
Total Recall,7.5,"Action, Sci-Fi, Thriller"
Tottaa Pataaka Item Maal,7.5,Drama
Tracers,5.6,"Action, Crime, Drama"
Tracy Morgan: Staying Alive,6.2,Comedy
Traffic Signal,6.5,Drama
Trailer Park Boys: Live at the North Pole,6.3,Comedy
Trailer Park Boys: Live in F**kin' Dublin,6.0,Comedy
Trailer Park Boys: Countdown to Liquor Day,7.4,"Comedy, Crime"
Trailer Park Boys: The Animated Series,7.5,"Animation, Comedy"
Trailer Park Boys: The Movie,7.2,"Comedy, Crime"
Trainspotting,8.1,Drama
Traitor,7.0,"Action, Crime, Drama"
Tramps,6.5,"Adventure, Romance"
Transcendence,6.2,"Action, Drama, Sci-Fi"
Transformer,7.4,Documentary
Trash,7.2,"Adventure, Crime, Drama"
Trash Fire,5.8,"Comedy, Drama, Horror"
Travis Scott: Look Mom I Can Fly,6.3,"Documentary, Music"
Tremors,7.1,"Comedy, Horror"
Tremors 3: Back to Perfection,5.3,"Action, Comedy, Horror, Sci-Fi, Thriller"
Tremors 4: The Legend Begins,5.3,"Action, Adventure, Comedy, Horror, Sci-Fi, Thriller, Western"
Tremors: Shrieker Island,5.5,"Action, Adventure, Comedy, Horror, Sci-Fi, Thriller"
Trespass Against Us,5.8,"Action, Crime, Drama"
Trevor Noah: Afraid of the Dark,7.3,Comedy
Trevor Noah: Son of Patricia,7.3,Comedy
"Trikal (Past, Present, Future)",7.0,Drama
Trimurti,4.8,"Action, Drama"
Trip to Bhangarh: Asia's Most Haunted Place,2.4,"Horror, Thriller"
Triple 9,6.3,"Action, Crime, Thriller"
Triple Frontier,6.4,"Action, Adventure, Crime"
Triple Threat,5.6,"Action, Thriller"
A Triumph of the Heart: The Ricky Bell Story,7.4,"Biography, Drama, Sport"
Trixie Mattel: Moving Parts,7.3,Documentary
Troy: The Odyssey,2.6,"Action, Adventure, Fantasy"
Truckbhar Swapna,5.7,Drama
True Grit,7.6,"Drama, Western"
True Memoirs of an International Assassin,5.9,"Action, Comedy, Crime"
True to the Game,5.3,"Crime, Thriller"
True: Friendship Day,6.0,"Animation, Family"
True: Wuzzle Wegg Day,7.1,Animation
Trumbo,7.5,"Biography, Crime, Drama"
Truth or Dare,5.2,"Horror, Thriller"
Tu Hai Mera Sunday,7.8,"Comedy, Drama"
Tucker and Dale vs Evil,7.5,"Comedy, Horror"
Tukaram,7.3,"Biography, Drama, History"
Tum Milo Toh Sahi,5.6,"Comedy, Drama"
Tuna Girl,5.9,"Comedy, Drama"
Tunisian Victory,6.7,"Documentary, War"
Turbo,6.4,"Animation, Adventure, Comedy"
Tusk,5.3,"Comedy, Drama, Horror"
You Only Live Twice,6.9,"Action, Adventure, Thriller"
The Twins Mission,N/A,"Action, Thriller"
Two Graves,4.3,Thriller
Two Lovers and a Bear,6.1,"Adventure, Drama, Romance"
Tyson,7.5,"Documentary, Biography, Sport"
U Turn,6.7,"Crime, Drama, Thriller"
U-Turn,7.0,"Crime, Horror, Mystery"
Udaan,8.2,Drama
Udta Punjab,7.8,"Action, Crime, Drama"
Ugly,8.0,"Crime, Drama, Mystery"
Ugly Aur Pagli,3.7,"Comedy, Drama"
Ujala,6.8,"Crime, Drama, Romance"
Ultras,6.0,Drama
Uma Maheswara Ugra Roopasya,7.8,Drama
Umrika,6.6,"Comedy, Drama"
Una,6.2,Drama
Unabomber: In His Own Words,7.2,"Documentary, Biography, Crime"
Unaccompanied Minors,5.3,"Adventure, Comedy, Family"
Unbreakable Kimmy Schmidt: Kimmy vs the Reverend,7.0,"Adventure, Comedy, Mystery, Romance, Sci-Fi"
Unbridled,6.8,Drama
Uncertain Glory,7.1,"Crime, Drama, Romance"
Unchained: The Untold Story of Freestyle Motocross,7.9,Documentary
Uncle Naji in UAE,5.3,"Comedy, Horror"
Uncorked,6.3,Drama
Uncovered,5.7,Thriller
Uncut Gems,7.4,"Crime, Drama, Thriller"
Undefeated,7.7,"Documentary, Sport"
Under an Arctic Sky,7.1,"Documentary, Short, Adventure"
Daraya: A Library Under the Bombs,8.0,Documentary
Under the Eiffel Tower,5.3,"Comedy, Romance"
Under the Shadow,6.9,"Drama, Fantasy, Horror"
Under the Skin,6.3,"Drama, Horror, Sci-Fi"
Undercover Brother 2,3.4,Comedy
Undercover Grandpa,5.2,"Action, Comedy, Family"
Underdogs,5.9,"Drama, Family, Sport"
Unexpectedly Yours,6.9,"Comedy, Romance"
The Unfinished Song,7.1,Drama
Unfriended,5.5,"Horror, Mystery, Thriller"
Ungli,5.7,"Crime, Drama, Thriller"
Unicorn Store,5.5,"Comedy, Drama, Fantasy"
Union Leader,7.2,Drama
Unknown,6.8,"Action, Mystery, Thriller"
Unknown Origins,N/A,"Adventure, Sci-Fi"
Unrest,5.0,"Horror, Thriller"
Unspeakable Acts,6.2,"Biography, Drama"
Up in the Air,7.4,"Comedy, Drama, Romance"
Up North,5.6,Drama
Uppity: The Willy T. Ribbs Story,7.2,Documentary
Upstarts,6.7,Drama
Uriyadi 2,7.2,"Action, Thriller"
Urvi,6.8,"Crime, Drama, Thriller"
Urzila Carlson: Overqualified Loser,6.2,Comedy
Us and Them,5.3,"Crime, Drama, Thriller"
Used Goods,N/A,Reality-TV
USS Indianapolis: Men of Courage,5.3,"Action, Drama, History"
Uyare,8.1,Drama
V for Vendetta,8.1,"Action, Drama, Sci-Fi"
Valeria,6.3,"Comedy, Drama, Romance"
Vampires vs. the Bronx,5.6,"Comedy, Horror"
Vanjagar Ulagam,6.1,"Action, Crime, Drama"
Vantage Point,6.6,"Action, Crime, Drama"
Varane Avashyamund,6.9,"Comedy, Drama, Romance"
Vaya,7.5,Drama
Veerappan,5.3,"Action, Biography, Crime"
Veerey Ki Wedding,2.8,"Comedy, Romance"
Velvet,8.1,Drama
Velvet Buzzsaw,5.7,"Horror, Mystery, Thriller"
Verónica,6.2,Horror
Veronica,8.0,"Family, Fantasy, Musical"
Vettai,6.0,Action
Viceroy's House,6.7,"Biography, Drama, History"
Victor,6.5,"Biography, Crime, Drama"
Viking Destiny,4.3,"Action, Adventure, Fantasy"
Villain,6.3,"Action, Crime, Thriller"
Vincent N Roxxy,5.6,"Crime, Drama, Thriller"
Vir Das: Abroad Understanding,6.9,Comedy
Vir Das: For India,7.8,Comedy
Vir Das: Losing It,7.1,Comedy
Vir Das: Outside in - The Lockdown Special,6.9,Comedy
Virsa,5.7,Drama
Viswasapoorvam Mansoor,5.8,Drama
Vitti Dandu,7.3,"Drama, History"
Vivah,6.6,"Drama, Musical, Romance"
Vizontele,8.0,"Comedy, Drama"
Vizontele Tuuba,6.5,"Comedy, Drama"
Vodka Diaries,5.6,"Mystery, Thriller"
Voulez-vous rire avec moi ce soir?,6.8,Documentary
Voyeur,6.2,Documentary
Scott Pilgrim vs. the World,7.5,"Action, Comedy, Fantasy"
W. Kamau Bell: Private School Negro,6.4,Comedy
W.E.,6.3,"Drama, History, Romance"
W/O Ram,6.2,Thriller
Waar,7.9,"Action, Crime, Drama"
Wadjda,7.5,"Comedy, Drama"
Waiting,7.2,"Comedy, Drama"
Waiting...,6.7,Comedy
Wake Up Sid,7.6,"Comedy, Drama, Romance"
Wakefield,6.3,Drama
Walk Away from Love,7.3,Romance
Walk with Me,6.3,Documentary
Walk. Ride. Rodeo.,6.4,"Biography, Drama"
Walking Out,5.8,"Adventure, Drama, Mystery"
Walt Disney Animation Studios Short Films Collection,7.7,"Animation, Adventure, Comedy, Family"
Wanda Sykes: Not Normal,7.2,Comedy
War,6.2,"Action, Crime, Thriller"
War Horse,7.2,"Action, Adventure, Drama"
War Machine,6.0,"Comedy, Drama, War"
War on Everyone,5.9,"Action, Comedy, Crime"
Warda,4.1,"Horror, Thriller"
Warehoused,6.5,Documentary
Wasp Network,5.9,"Crime, Drama, Thriller"
Watchman,5.4,Thriller
Watership Down,7.6,"Animation, Adventure, Drama"
Wazir,7.1,"Action, Crime, Drama"
We Are Family,5.6,"Comedy, Drama, Family"
We Are Legends,5.2,Action
We Are Your Friends,6.2,"Drama, Music, Romance"
We Belong Together,4.7,Thriller
We Can Be Heroes,4.7,"Action, Comedy, Drama"
We Have Always Lived in the Castle,5.6,"Drama, Mystery, Thriller"
We Need to Talk,8.3,"Short, Drama, Fantasy"
We Summon the Darkness,5.2,"Horror, Music, Thriller"
We the Animals,6.9,Drama
Weather Forecast,6.4,Short
Welcome,6.9,"Comedy, Romance"
Welcome to New York,5.5,Drama
Welcome to Sajjanpur,6.9,"Comedy, Drama"
Welcome to Sudden Death,4.2,"Action, Drama, Thriller"
Welcome to Willits,4.1,"Horror, Sci-Fi"
Well Done Abba!,7.3,Comedy
West Coast,5.8,Drama
What a Girl Wants,5.8,"Comedy, Drama, Family"
What a Wonderful Family!,4.5,Comedy
What are the Odds?,5.4,Drama
Khabsa: What Did I Mess,7.3,"Comedy, Romance"
What Did Jack Do?,6.5,"Short, Comedy, Crime"
What Happened to Monday,6.9,"Action, Crime, Fantasy"
What Happened to Mr Cha?,4.3,"Comedy, Drama"
What Keeps You Alive,5.7,"Horror, Thriller"
What Lies Beneath,6.6,"Drama, Horror, Mystery"
What Still Remains,4.7,"Drama, Thriller"
What the Fish,5.0,"Adventure, Comedy, Drama"
What the Jatt!!,4.8,Comedy
What Would Sophia Loren Do?,6.7,"Documentary, Short, Biography"
What's Eating Gilbert Grape,7.7,Drama
"What's Up, Doc?",7.7,Comedy
What's Your Raashee?,4.6,"Comedy, Drama, Romance"
Wheelman,6.4,"Action, Crime, Thriller"
Wheels of Fortune,5.4,Comedy
When Love Happens,4.8,Romance
When We First Met,6.4,"Comedy, Fantasy, Romance"
Where the Money Is,6.3,"Drama, Comedy, Crime"
